HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
HCO3	182.867
